Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Goodra,90.3,706,dragon,none,119.7,134.1,117,1878306,16,1499,Dragon Breath,Aqua Tail,Thunder Punch,9,10,5,75000
Solrock,90.1,338,rock,psychic,119.1,108.6,145,1876210,24,1496,Psywave,Weather Ball (Fire),Rock Slide,9,12,3,50000
Ursaring (Shadow),90.1,217,normal,none,139.6,91.4,126,1607158,18.5,1500,Shadow Claw,Swift,Close Combat,5,6,3,50000
Regidrago,90,895,dragon,none,121.9,62.7,241,1842328,20,1499,Dragon Breath,Dragon Energy,Vise Grip,12,10,20,100000
Kingdra,89.8,230,water,dragon,121.8,127.9,118,1839109,21,1497,Dragon Breath,Swift,Outrage,9,15,3,50000
Linoone,89.6,264,normal,none,114.1,111.8,154,1965124,38.5,1497,Shadow Claw,Swift,Grass Knot,5,7,1,10000
Lapras,89.5,131,water,ice,104.7,114.6,179,2147136,21.5,1499,Psywave,Sparkling Aria,Ice Beam,12,14,5,75000
Togekiss,89.5,468,fairy,flying,124.3,125.9,115,1799029,16.5,1498,Peck,Psyshock,Aura Sphere,5,5,3,50000
Araquanid,89.3,752,water,bug,97.4,174,136,2306355,32,1499,Bug Bite,Water Pulse,Bubble Beam,17,14,3,50000
Crustle (Shadow),89.3,558,bug,rock,120.3,134.7,115,1863686,22,1499,Fury Cutter,X-Scissor,Rock Wrecker,10,13,1,10000
Hippopotas (Shadow),89.1,449,ground,none,115.1,111.8,152,1955620,50,1500,Sand Attack,Rock Tomb,Body Slam,13,9,3,50000
Doublade,89,680,steel,ghost,122.9,140,106,1824726,22.5,1500,Shadow Claw,Sacred Sword,Gyro Ball,5,7,5,75000
Florges,88.6,671,fairy,none,120.1,141.6,110,1869643,17,1499,Fairy Wind,Chilling Water,Trailblaze,5,5,3,50000
Machamp (Shadow),88.6,68,fighting,none,135.5,98.6,124,1656376,18,1498,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Qwilfish (Shadow),88.6,211,water,poison,131.2,105.5,123,1702587,27,1497,Poison Sting,Aqua Tail,Ice Beam,4,7,3,50000
Gourgeist (Average),88,711,ghost,grass,115.9,145.1,115,1933691,23.5,1498,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Malamar,88,687,dark,psychic,117.2,116.6,139,1899127,23.5,1493,Psywave,Superpower,Foul Play,10,10,3,50000
Golisopod,87.7,768,bug,water,124.1,134.7,108,1804489,17.5,1499,Shadow Claw,Aqua Jet,X-Scissor,5,5,1,10000
Castform (Sunny),87.5,351,fire,none,112.6,121.3,146,1993800,39.5,1500,Ember,Weather Ball (Fire),Solar Beam,4,9,5,75000
Lapras (Shadow),87.5,131,water,ice,104.7,114.6,179,2147136,21.5,1499,Psywave,Sparkling Aria,Ice Beam,12,14,5,75000
Hippopotas,87.3,449,ground,none,115.1,111.8,152,1955620,50,1500,Sand Attack,Rock Tomb,Body Slam,13,9,3,50000
Charjabug (Shadow),87.2,737,bug,electric,114.8,134.8,126,1949448,36.5,1497,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Gyarados,87,130,water,flying,130.8,108.5,121,1717312,16.5,1498,Dragon Breath,Aqua Tail,Crunch,9,12,1,10000
Gourgeist (Super),86.8,711,ghost,grass,115.1,131.6,129,1953944,21,1500,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Hippowdon,86.8,450,ground,none,116.2,116.8,142,1926191,18,1500,Sand Attack,Weather Ball (Rock),Scorching Sands,9,13,3,50000
Lunatone,86.8,337,rock,psychic,119.1,108.6,145,1876210,24,1496,Psywave,Weather Ball (Ice),Rock Slide,9,12,3,50000
Dusclops (Shadow),86.7,356,ghost,none,102.4,197.7,108,2186937,42,1497,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Lickitung,86.3,108,normal,none,96.6,127.7,186,2295742,50,1491,Lick,Body Slam,Power Whip,12,17,3,50000
Roserade,86.3,407,grass,poison,141.9,114.3,97,1574006,18.5,1499,Poison Sting,Weather Ball (Fire),Leaf Storm,4,7,3,50000
Empoleon (Shadow),85.9,395,water,steel,125.2,117,122,1787543,19,1497,Metal Sound,Hydro Cannon,Drill Peck,5,5,3,10000
Steelix,85.9,208,steel,ground,98.4,183.3,126,2272944,23.5,1497,Thunder Fang,Psychic Fangs,Crunch,6,8,5,75000
Ampharos,85.7,181,electric,none,126.8,107.9,129,1766112,19.5,1497,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Gligar (Shadow),85.7,207,ground,flying,108.5,145.3,131,2064887,31,1498,Fury Cutter,Night Slash,Dig,9,13,5,75000
Annihilape,85.5,979,fighting,ghost,123.4,105.2,140,1817129,17,1499,Counter,Rage Fist,Ice Punch,6,7,3,50000
Dudunsparce,85.5,982,normal,none,116.1,98.6,169,1934787,20.5,1500,Rollout,Body Slam,Drill Run,3,4,3,50000
Gourgeist (Small),85.5,711,ghost,grass,116.9,153,107,1913042,25,1499,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Dusclops,85.4,356,ghost,none,102.4,197.7,108,2186937,42,1497,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Qwilfish,85.4,211,water,poison,131.2,105.5,123,1702587,27,1497,Poison Sting,Aqua Tail,Ice Beam,4,7,3,50000
Ninetales (Shadow),85.2,38,fire,none,114.4,135.5,126,1953716,24.5,1496,Ember,Weather Ball (Fire),Overheat,4,7,3,50000
Spidops,85.2,918,bug,none,111,138.9,131,2019559,37.5,1497,Shadow Claw,Lunge,Rock Tomb,6,7,1,50000
Weezing (Galarian),85.2,110,poison,fairy,117.7,139.5,116,1904809,24.5,1499,Fairy Wind,Sludge,Brutal Swing,5,4,3,50000
Swampert (Shadow),85,260,water,ground,123,109.2,136,1825538,18.5,1499,Mud Shot,Hydro Cannon,Sludge,5,5,3,10000
Emolga,84.7,587,electric,flying,127.6,110.2,125,1758025,39.5,1498,Thunder Shock,Acrobatics,Discharge,7,5,1,10000
Machamp,84.5,68,fighting,none,135.5,98.6,124,1656376,18,1498,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Corsola (Galarian),84.4,222,ghost,none,99.3,163.1,139,2251734,47.5,1500,Astonish,Night Shade,Power Gem,5,5,3,50000
Farfetch'd (Galarian),84.4,83,fighting,none,137.6,99.7,119,1633523,37,1499,Fury Cutter,Leaf Blade,Brick Break,9,10,3,50000
Dunsparce,84.2,206,normal,none,104.8,111,184,2139359,37.5,1499,Rollout,Drill Run,Rock Slide,4,4,3,50000
Sandslash (Shadow),84,28,ground,none,120.5,123,125,1852528,23.5,1497,Sand Attack,Rock Tomb,Night Slash,13,9,3,50000
Greedent,83.9,820,normal,none,106.9,110.7,177,2094312,23.5,1497,Mud Shot,Body Slam,Trailblaze,5,6,1,10000
Wailmer (Shadow),83.9,320,water,none,116.6,68.3,242,1926826,48.5,1499,Rollout,Scald,Body Slam,4,3,1,10000
Clefable,83.7,36,fairy,none,116.6,112.1,147,1921642,23,1498,Fairy Wind,Moonblast,Meteor Mash,7,5,1,10000
Marowak,83.7,105,ground,none,109.6,148.9,125,2040576,31.5,1496,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Metang (Shadow),83.6,375,steel,psychic,109,145.8,129,2049614,36,1498,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Cetitan,83.4,975,ice,none,120.2,77.1,202,1870752,18,1500,Powder Snow,Icicle Spear,Superpower,5,5,3,50000
Charjabug,83.2,737,bug,electric,114.8,134.8,126,1949448,36.5,1497,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Klang,83.2,600,steel,none,114.1,137.8,125,1964847,31.5,1498,Metal Sound,Vise Grip,Thunderbolt,5,7,5,75000
Zapdos (Shadow),83.1,145,electric,flying,138.1,103.5,112,1601039,15,1489,Thunder Shock,Drill Peck,Thunderbolt,5,7,20,100000
Blaziken,82.7,257,fire,fighting,143.9,90.8,119,1555953,19.5,1497,Ember,Aura Sphere,Blast Burn,5,6,3,10000
Seaking,82.6,119,water,none,121.9,109,138,1833820,26,1500,Peck,Drill Run,Icy Wind,6,6,3,50000
Clodsire,82.4,980,poison,ground,95.1,119.7,208,2366922,29.5,1500,Poison Sting,Earthquake,Stone Edge,8,7,3,50000
Dusknoir (Shadow),82.4,477,ghost,none,119.8,174.2,90,1878255,23.5,1500,Astonish,Dynamic Punch,Shadow Punch,5,4,3,50000
Jellicent,82.4,593,water,ghost,106.7,126.3,156,2101858,24,1499,Hex,Surf,Shadow Ball,4,4,3,50000
Swampert,82.2,260,water,ground,123,109.2,136,1825538,18.5,1499,Mud Shot,Hydro Cannon,Sludge,5,5,3,10000
Runerigus,82.1,867,ground,ghost,111.7,165.3,109,2013466,24.5,1500,Shadow Claw,Shadow Ball,Rock Tomb,7,7,3,50000
Tinkaton,82.1,959,fairy,steel,106.2,140.9,141,2110405,25,1500,Fairy Wind,Play Rough,Bulldoze,7,5,3,75000
Armarouge,81.9,936,fire,psychic,132.2,109.6,117,1695222,17,1499,Incinerate,Psyshock,Flame Charge,2,3,5,50000
Bronzong,81.9,437,steel,psychic,110.9,152.3,120,2026242,25,1500,Confusion,Weather Ball (Water),Payback,3,5,3,50000
Thievul,81.9,828,dark,none,119.9,121.9,127,1856410,26,1494,Sucker Punch,Night Slash,Play Rough,5,9,1,10000
Dusknoir,81.8,477,ghost,none,119.8,174.2,90,1878255,23.5,1500,Astonish,Dynamic Punch,Shadow Punch,5,4,3,50000
Dragonair,81.6,148,dragon,none,125.2,112.5,127,1788369,33,1499,Dragon Breath,Aqua Tail,Dragon Pulse,9,14,5,75000
Ampharos (Shadow),81.3,181,electric,none,126.8,107.9,129,1766112,19.5,1497,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Zapdos,81.3,145,electric,flying,135.7,104.7,115,1633229,15.5,1493,Thunder Shock,Drill Peck,Thunderbolt,5,7,20,100000
Drampa,80.9,780,normal,dragon,136.8,104.2,115,1640140,19,1499,Dragon Breath,Swift,Dragon Pulse,9,14,5,75000
Gliscor (Shadow),80.9,472,ground,flying,115.7,144.5,116,1938911,21,1499,Fury Cutter,Earthquake,Night Slash,17,9,5,75000
Mandibuzz,80.9,630,dark,flying,92.1,151.3,175,2439745,26.5,1500,Snarl,Foul Play,Shadow Ball,4,4,5,75000
Ursaring,80.9,217,normal,none,139.6,91.4,126,1607158,18.5,1500,Shadow Claw,Swift,Close Combat,5,6,3,50000
Cetoddle,80.6,974,ice,none,112.6,79.8,213,1914594,50,1469,Powder Snow,Avalanche,Body Slam,6,5,3,50000
Cradily,80.6,346,rock,grass,105.2,140.3,144,2126277,25.5,1497,Acid,Rock Tomb,Grass Knot,7,7,3,50000
Quagsire (Shadow),80.6,195,water,ground,111.3,112.7,161,2018332,28.5,1499,Mud Shot,Aqua Tail,Stone Edge,5,7,3,50000
Metang,80.4,375,steel,psychic,109,145.8,129,2049614,36,1498,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Pangoro,80.4,675,fighting,dark,133.9,93.7,133,1669812,19,1500,Karate Chop,Close Combat,Night Slash,5,4,3,50000
Samurott (Hisuian),80.4,503,water,dark,132.6,96.8,132,1694230,20,1499,Fury Cutter,Sacred Sword,Icy Wind,9,12,3,10000
Dragalge,80.3,691,poison,dragon,117.9,143.1,113,1906032,23.5,1500,Acid,Aqua Tail,Outrage,5,8,3,50000
Raikou (Shadow),80.3,243,electric,none,133.6,109.9,113,1659339,15.5,1489,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Blastoise,80.1,9,water,none,112.1,137.7,130,2007546,23,1500,Rollout,Hydro Cannon,Skull Bash,4,6,3,10000
Grumpig (Shadow),80.1,326,psychic,none,113.3,131.5,132,1966510,23.5,1497,Psywave,Dynamic Punch,Shadow Ball,12,13,1,10000
Latias,80.1,380,dragon,psychic,124.5,138.9,104,1798959,16,1498,Dragon Breath,Aura Sphere,Mist Ball,10,15,20,100000
Spiritomb,80.1,442,ghost,dark,120.8,147.9,104,1857210,27,1498,Sucker Punch,Rock Tomb,Shadow Ball,8,8,5,75000
Swalot,80.1,317,poison,none,103.4,122.7,171,2169090,28.5,1498,Mud Shot,Sludge,Ice Beam,5,7,1,10000
Marowak (Shadow),80,105,ground,none,109.6,148.9,125,2040576,31.5,1496,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Mightyena,80,262,dark,none,125.9,105.8,133,1770707,29,1497,Sucker Punch,Crunch,Poison Fang,7,6,1,10000
Milotic (Shadow),80,350,water,none,113.2,133.9,131,1985080,18.5,1498,Dragon Tail,Aqua Tail,Wrap,3,4,5,75000
Wailmer,80,320,water,none,116.6,68.3,242,1926826,48.5,1499,Rollout,Scald,Body Slam,4,3,1,10000
Gyarados (Shadow),79.8,130,water,flying,130.8,108.5,121,1717312,16.5,1498,Dragon Breath,Aqua Tail,Crunch,9,12,1,10000
Magmar (Shadow),79.6,126,fire,none,135.2,107.6,114,1658602,23,1497,Karate Chop,Fire Punch,Scorching Sands,5,6,5,75000
Donphan (Shadow),79.5,232,ground,none,125.3,113.2,126,1786397,18.5,1498,Mud Slap,Body Slam,Trailblaze,4,5,3,50000
Klefki,79.5,707,steel,fairy,118,137.4,117,1896718,29,1497,Astonish,Foul Play,Play Rough,4,6,3,50000
Mightyena (Shadow),79.3,262,dark,none,125.9,105.8,133,1770707,29,1497,Sucker Punch,Crunch,Poison Fang,7,6,1,10000
Munchlax,79.3,446,normal,none,103.2,96.6,218,2172279,30,1499,Tackle,Body Slam,Bulldoze,12,15,5,10000
Castform,79.1,351,normal,none,112.6,121.3,146,1993800,39.5,1500,Hex,Weather Ball (Rock),Energy Ball,3,5,5,75000
Gallade,79.1,475,psychic,fighting,136.6,115.6,104,1642368,18,1499,Confusion,Close Combat,Leaf Blade,4,3,5,75000
Raikou,79,243,electric,none,132,110.6,116,1693495,16,1498,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Stunfisk,78.6,618,ground,electric,101.5,126.7,172,2211731,26,1499,Thunder Shock,Mud Bomb,Discharge,5,5,5,75000
Bewear,78.5,760,normal,fighting,129.6,87.2,153,1729276,17.5,1497,Shadow Claw,Superpower,Stomp,5,5,1,10000
Mawile,78.5,303,steel,fairy,124.8,120.8,119,1793917,39,1497,Fairy Wind,Vise Grip,Iron Head,5,6,5,75000
Miltank,78.5,241,normal,none,105.4,134.8,150,2130680,24,1500,Rollout,Body Slam,Thunderbolt,3,5,5,75000
Charizard (Shadow),78.3,6,fire,flying,132.8,108.9,117,1691315,19,1498,Ember,Blast Burn,Air Cutter,6,4,3,10000
Hydreigon (Shadow),78.3,635,dark,dragon,136.1,104.5,116,1649711,15,1500,Dragon Breath,Brutal Swing,Fly,9,12,5,75000
Palkia (Shadow),78.3,484,water,dragon,140.4,110,100,1543554,13.5,1473,Dragon Breath,Aqua Tail,Draco Meteor,9,17,20,100000
Steelix (Shadow),78.3,208,steel,ground,98.4,183.3,126,2272944,23.5,1497,Thunder Fang,Psychic Fangs,Crunch,6,8,5,75000
Vikavolt (Shadow),78.3,738,bug,electric,144.2,96.7,111,1547210,17.5,1494,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Marowak (Alolan) (Shadow),78.1,105,fire,ghost,109.6,148.9,125,2040576,31.5,1496,Fire Spin,Shadow Bone,Bone Club,5,4,3,50000
Suicune,78.1,245,water,none,106.3,143.1,137,2083417,18.5,1489,Ice Fang,Bubble Beam,Scald,7,9,20,100000
Barbaracle,78,689,rock,water,121,133.1,115,1851007,20.5,1499,Fury Cutter,Cross Chop,Stone Edge,9,14,3,50000
Cradily,78,346,rock,grass,105.2,140.3,144,2126277,25.5,1497,Bullet Seed,Rock Tomb,Grass Knot,4,4,3,50000
Melmetal,78,809,steel,none,121,105.2,146,1857750,15.5,1500,Thunder Shock,Double Iron Bash,Superpower,4,5,20,100000
Charizard,77.8,6,fire,flying,132.8,108.9,117,1691315,19,1498,Ember,Blast Burn,Air Cutter,6,4,3,10000
Gligar,77.8,207,ground,flying,108.5,145.3,131,2064887,31,1498,Fury Cutter,Night Slash,Dig,9,13,5,75000
Milotic,77.8,350,water,none,113.2,133.9,131,1985080,18.5,1498,Dragon Tail,Aqua Tail,Wrap,3,4,5,75000
Skeledirge,77.8,911,fire,ghost,121.2,109.7,139,1849333,18.5,1500,Incinerate,Torch Song,Shadow Ball,3,3,3,10000
Thundurus (Incarnate),77.8,642,electric,flying,148.1,95.5,107,1513826,16.5,1500,Thunder Shock,Thunder Punch,Brick Break,5,5,20,100000
Lanturn,77.7,171,water,electric,104.8,105.5,194,2145463,27,1500,Water Gun,Surf,Thunderbolt,15,19,3,50000
Victreebel (Shadow),77.7,71,grass,poison,135.2,93.5,131,1656351,23,1498,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Beedrill,77.5,15,bug,poison,127.1,106.5,130,1760459,30.5,1500,Poison Sting,X-Scissor,Drill Run,5,5,1,10000
Galvantula,77.5,596,bug,electric,138.3,96.5,122,1627493,25.5,1500,Volt Switch,Discharge,Lunge,3,3,3,50000
Marowak (Alolan),77.5,105,fire,ghost,109.6,148.9,125,2040576,31.5,1496,Fire Spin,Bone Club,Shadow Bone,4,5,3,50000
Altaria,77.3,334,dragon,flying,103.4,151.9,138,2167763,28.5,1499,Dragon Breath,Sky Attack,Flamethrower,13,14,1,10000
Malamar (Shadow),77.3,687,dark,psychic,117.2,116.6,139,1899127,23.5,1493,Psywave,Foul Play,Superpower,10,10,3,50000
Ninetales,77.3,38,fire,none,114.4,135.5,126,1953716,24.5,1496,Ember,Weather Ball (Fire),Overheat,4,7,3,50000
Oinkologne (Female),77.3,916,normal,none,109.6,111.5,167,2041611,22.5,1500,Tackle,Body Slam,Trailblaze,12,15,1,10000
Typhlosion,77.3,157,fire,none,132.8,108.9,117,1691315,19,1498,Incinerate,Blast Burn,Thunder Punch,3,2,3,10000
Dhelmise,77.2,781,ghost,grass,139.8,109.3,105,1604674,20,1498,Shadow Claw,Power Whip,Brutal Swing,7,5,5,50000
Trumbeak (Shadow),77.2,732,normal,flying,133.7,94.3,132,1664964,46,1492,Peck,Drill Peck,Rock Blast,5,5,1,10000
Murkrow (Shadow),77,198,dark,flying,143.2,81.1,135,1567720,41,1499,Peck,Drill Peck,Foul Play,5,5,3,50000
Dubwool,76.8,832,normal,none,110.6,143,128,2025159,25.5,1497,Double Kick,Body Slam,Payback,3,5,3,10000
Sandslash,76.8,28,ground,none,120.5,123,125,1852528,23.5,1497,Sand Attack,Rock Tomb,Night Slash,13,9,3,50000
Umbreon,76.8,197,dark,none,90.2,177,156,2491764,27,1500,Snarl,Foul Play,Last Resort,4,5,5,75000
Venusaur (Shadow),76.8,3,grass,poison,122.2,122.2,123,1835969,20.5,1500,Vine Whip,Frenzy Plant,Sludge,6,5,3,10000
Golduck (Shadow),76.7,55,water,none,124.2,112.2,129,1796871,22.5,1499,Confusion,Cross Chop,Liquidation,3,4,3,50000
Annihilape (Shadow),76.5,979,fighting,ghost,123.4,105.2,140,1817129,17,1499,Counter,Rage Fist,Ice Punch,6,7,3,50000
Glalie,76.5,362,ice,none,115.2,120.8,140,1948427,27,1499,Rollout,Avalanche,Shadow Ball,4,4,3,50000
Scizor,76.3,212,bug,steel,137.9,112,105,1622257,18.5,1500,Bullet Punch,Night Slash,Trailblaze,5,7,5,75000
Scizor (Shadow),76.3,212,bug,steel,137.9,112,105,1622257,18.5,1500,Bullet Punch,Night Slash,Trailblaze,5,7,5,75000
Spinda,76.3,327,normal,none,110.1,110.1,142,1720678,50,1380,Sucker Punch,Rock Tomb,Icy Wind,8,7,3,50000
Vikavolt,76.3,738,bug,electric,144.2,96.7,111,1547210,17.5,1494,Volt Switch,X-Scissor,Fly,3,3,1,10000
Murkrow,76.2,198,dark,flying,143.2,81.1,135,1567720,41,1499,Peck,Drill Peck,Foul Play,5,5,3,50000
Xatu (Shadow),76.2,178,psychic,flying,132.2,107.9,119,1698214,25.5,1500,Peck,Psyshock,Aerial Ace,5,6,3,50000
Arctibax,76,997,dragon,ice,122.9,98.6,151,1828678,27,1500,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Dartrix,76,723,grass,flying,112.5,115.5,154,2001159,36.5,1500,Peck,Brave Bird,Seed Bomb,7,5,3,10000
Lumineon,76,457,water,none,109,137.4,137,2052476,32.5,1498,Water Gun,Aqua Tail,Silver Wind,12,15,3,50000
Armaldo (Shadow),75.7,348,rock,bug,133.9,109.1,115,1680484,19.5,1500,Fury Cutter,Rock Blast,Liquidation,10,12,3,50000
Medicham,75.7,308,fighting,psychic,106.9,139.5,141,2102958,49,1500,Psycho Cut,Ice Punch,Dynamic Punch,5,5,3,50000
Venusaur,75.7,3,grass,poison,122.2,122.2,123,1835969,20.5,1500,Vine Whip,Frenzy Plant,Sludge,6,5,3,10000
Whiscash (Shadow),75.7,340,water,ground,107.6,108.3,178,2073839,27,1495,Mud Shot,Mud Bomb,Scald,5,7,1,10000
Farfetch'd,75.5,83,normal,flying,116.8,109.2,131,1671469,50,1397,Fury Cutter,Leaf Blade,Aerial Ace,9,12,3,50000
Gogoat,75.5,673,grass,none,119.7,95,165,1876484,19.5,1499,Vine Whip,Leaf Blade,Rock Slide,5,6,3,50000
Greninja,75.5,658,water,dark,139.6,100.4,115,1611397,21,1500,Water Shuriken,Hydro Cannon,Night Slash,3,3,3,10000
Quagsire,75.5,195,water,ground,111.3,112.7,161,2018332,28.5,1499,Mud Shot,Aqua Tail,Stone Edge,5,7,3,50000
Sirfetch'd,75.5,865,fighting,none,144.8,108,99,1548382,18.5,1500,Fury Cutter,Leaf Blade,Close Combat,9,12,3,50000
Electrode (Shadow),75.4,101,electric,none,122.9,126.3,118,1831578,27,1500,Volt Switch,Discharge,Foul Play,3,3,3,50000
Zweilous (Shadow),75.2,634,dark,dragon,120.5,110.2,140,1859224,30.5,1498,Dragon Breath,Body Slam,Dark Pulse,9,13,5,75000
Aurorus,75,699,rock,ice,113.5,106.3,164,1979465,20,1500,Powder Snow,Weather Ball (Ice),Meteor Beam,5,8,5,75000
Gastrodon,75,423,water,ground,113.2,103.4,168,1966737,24,1495,Mud Slap,Body Slam,Water Pulse,4,5,3,50000
Magmar,75,126,fire,none,135.2,107.6,114,1658602,23,1497,Karate Chop,Fire Punch,Scorching Sands,5,6,5,75000
Mawile (Shadow),75,303,steel,fairy,124.8,120.8,119,1793917,39,1497,Fairy Wind,Vise Grip,Iron Head,5,6,5,75000
Golurk,74.9,623,ground,ghost,133.3,98.5,128,1681024,19.5,1500,Mud Slap,Shadow Punch,Dynamic Punch,4,5,5,75000
Machoke (Shadow),74.9,67,fighting,none,126.8,97.4,143,1765627,27.5,1499,Karate Chop,Cross Chop,Dynamic Punch,4,5,3,50000
Morgrem,74.9,860,dark,fairy,124.8,98,147,1798764,49.5,1500,Sucker Punch,Foul Play,Play Rough,6,9,5,50000
